"NCR_PD_BAND_ID","NCR_PD_BAND_KEY_VAL","NCR_EXPSR_CL_KEY_VAL","PD_MIN_VAL","PD_MAX_VAL","PD_MIN_VAL_DESC","PD_MAX_VAL_DESC","PD_BAND_EXPSR_CL_DESC","NCR_PD_BAND_DESC","FRS_CD","PD_BAND","TRANSACTOR_F","CMHC_F","EFF_FROM_YR_MTH","EFF_TO_YR_MTH","CRNT_F","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
17590,"1412","0504",0.06350482,0.10066214,"6.3504%","10.0662%",Total QRRE,PD Band 12,"12","12",T,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17696,"1412","0599",0.01566199,0.02245336,"1.5661%","2.2453%",No Exposure Class,PD Band 12,"12","12",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17366,"1413","0502",0.52961901,0.99999999,"52.9619%","99.9999%",Mortgage,PD Band 13,"13","13",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17239,"1413","0502",0.52961900,0.99999999,"52.9619%","99.9999%",Mortgage,PD Band 13,"13","13",,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17595,"1413","0507",0.17852295,0.21860403,"17.8522%","21.8604%",Other Retail,PD Band 13,"13","13",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17184,"1413","0512",,,,,Residential Mortgage - Non-Insured,PD Band 13,"13","13",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17488,"1414","0504",0.13104883,0.20774521,"13.1048%","20.7745%",Total QRRE,PD Band 14,"14","14",T,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17602,"1415","0504",0.24190225,0.28201936,"24.1902%","28.2019%",Total QRRE,PD Band 15,"15","15",T,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17604,"1415","0599",0.06350482,0.08448669,"6.3504%","8.4486%",No Exposure Class,PD Band 15,"15","15",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17605,"1416","0504",0.29377552,0.53588402,"29.3775%","53.5884%",Total QRRE,PD Band 16,"16","16",N,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17495,"1416","0504",0.51156172,0.62206246,"51.1561%","62.2062%",Total QRRE,PD Band 16,"16","16",N,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17611,"1417","0507",0.50751492,0.51601342,"50.7514%","51.6013%",Other Retail,PD Band 17,"17","17",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17289,"1418","0504",0.88453578,0.94733483,"88.4536%","94.7335%",Total QRRE,PD Band 18,"18","18",N,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17718,"1418","0504",0.52078889,0.52194028,"52.0788%","52.1940%",Total QRRE,PD Band 18,"18","18",T,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17720,"1418","0599",0.07679213,0.11629951,"7.6792%","11.6299%",No Exposure Class,PD Band 18,"18","18",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17506,"1418","0599",0.20774522,0.28985405,"20.7745%","28.9854%",No Exposure Class,PD Band 18,"18","18",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17393,"1418","0599",0.19429985,0.25921536,"19.4300%","25.9215%",No Exposure Class,PD Band 18,"18","18",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17624,"1421","0599",0.28201937,0.37577573,"28.2019%","37.5775%",No Exposure Class,PD Band 21,"21","21",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17627,"1423","0599",0.51601343,0.62938178,"51.6013%","62.9381%",No Exposure Class,PD Band 23,"23","23",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17733,"1425","0599",0.52194029,0.99999999,"52.1940%","99.9999%",No Exposure Class,PD Band 25,"25","25",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17292,"1426","0502",1.00000000,1.00000000,"100.0000%","100.0000%",Mortgage,Defaulted - 100%,"26","26",,Y,"202302","202312",N,2023-03-01-11.29.00.000000,2024-02-03-22.55.00.000000
17118,"1426","0505",,,,,Credit Card,Defaulted - 100%,"26","26",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17187,"1499","0512",,,,,Residential Mortgage - Non-Insured,No PD Band,,,,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17382,"1499","0599",-2.00000000,-2.00000000,,,No Exposure Class,No PD Band,,,,,"202303","999912",Y,2023-04-12-15.57.00.000000,2023-04-12-15.57.00.000000
17069,"1400","0500",,,,,Total Retail,Total PD Band,,,,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17001,"1400","0502",-1.00000000,-1.00000000,,,Mortgage,Total PD Band,,,,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17103,"1400","0505",,,,,Credit Card,Total PD Band,,,,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17137,"1400","0510",,,,,Residential Mortgage - CMHC Insured,Total PD Band,,,,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17121,"1401","0506",,,,,LOC,PD Band 1,"1","1",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17632,"1402","0502",0.00050001,0.00068532,"0.0500%","0.0685%",Mortgage,PD Band 2,"2","2",,Y,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17054,"1402","0504",0.00047500,0.00130500,"0.0475%","0.1305%",Total QRRE,PD Band 2,"2","2",,,"200010","202301",N,2014-10-02-10.56.09.000000,2023-03-01-11.29.00.000000
17635,"1402","0504",0.00050001,0.00104734,"0.0500%","0.1047%",Total QRRE,PD Band 2,"2","2",T,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17211,"1402","0507",0.00050001,0.00093991,"0.0500%","0.0940%",Other Retail,PD Band 2,"2","2",,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17173,"1402","0512",,,,,Residential Mortgage - Non-Insured,PD Band 2,"2","2",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17638,"1403","0502",0.00068533,0.00187251,"0.0685%","0.1872%",Mortgage,PD Band 3,"3","3",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17004,"1403","0502",0.00099200,0.00161200,"0.0992%","0.1612%",Mortgage,PD Band 3,"3","3",,,"200010","202301",N,2014-10-02-10.56.09.000000,2023-03-01-11.29.00.000000
17415,"1403","0502",0.00094011,0.00195692,"0.0940%","0.1956%",Mortgage,PD Band 3,"3","3",,Y,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17537,"1403","0504",0.00103100,0.00464348,"0.1031%","0.4643%",Total QRRE,PD Band 3,"3","3",N,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17310,"1403","0504",0.00077128,0.00082009,"0.0771%","0.0820%",Total QRRE,PD Band 3,"3","3",T,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17174,"1403","0512",,,,,Residential Mortgage - Non-Insured,PD Band 3,"3","3",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17645,"1404","0502",0.00187252,0.00336864,"0.1872%","0.3368%",Mortgage,PD Band 4,"4","4",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17215,"1404","0502",0.00185582,0.00443381,"0.1856%","0.4434%",Mortgage,PD Band 4,"4","4",,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17314,"1404","0502",0.00185582,0.00443382,"0.1856%","0.4434%",Mortgage,PD Band 4,"4","4",,Y,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17647,"1404","0503",0.00919848,0.10536388,"0.9198%","10.5363%",HELOC,PD Band 4,"4","4",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17423,"1404","0503",0.00717041,0.03742630,"0.7170%","3.7426%",HELOC,PD Band 4,"4","4",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17255,"1404","0504",0.00340685,0.00689022,"0.3407%","0.6890%",Total QRRE,PD Band 4,"4","4",N,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17318,"1404","0507",0.00317877,0.00835302,"0.3179%","0.8353%",Other Retail,PD Band 4,"4","4",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17175,"1404","0512",,,,,Residential Mortgage - Non-Insured,PD Band 4,"4","4",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17549,"1405","0502",0.00462207,0.00717356,"0.4622%","0.7173%",Mortgage,PD Band 5,"5","5",,Y,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17653,"1405","0502",0.00336865,0.00717334,"0.3368%","0.7173%",Mortgage,PD Band 5,"5","5",,Y,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17321,"1405","0502",0.00443383,0.00678849,"0.4434%","0.6788%",Mortgage,PD Band 5,"5","5",,Y,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17327,"1406","0502",0.00678850,0.01687777,"0.6789%","1.6878%",Mortgage,PD Band 6,"6","6",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17222,"1406","0503",0.10447018,0.27128864,"10.4470%","27.1289%",HELOC,PD Band 6,"6","6",,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17024,"1406","0503",0.00593300,0.00750100,"0.5933%","0.7501%",HELOC,PD Band 6,"6","6",,,"200010","202301",N,2014-10-02-10.56.09.000000,2023-03-01-11.29.00.000000
17331,"1406","0507",0.00915973,0.01118091,"0.9160%","1.1181%",Other Retail,PD Band 6,"6","6",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17560,"1406","0599",0.00247482,0.00464348,"0.2474%","0.4643%",No Exposure Class,PD Band 6,"6","6",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17008,"1407","0502",0.00694800,0.00965700,"0.6948%","0.9657%",Mortgage,PD Band 7,"7","7",,,"200010","202301",N,2014-10-02-10.56.09.000000,2023-03-01-11.29.00.000000
17444,"1407","0503",0.29759176,0.56529663,"29.7591%","56.5296%",HELOC,PD Band 7,"7","7",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17449,"1408","0502",0.02376050,0.08712833,"2.3760%","8.7128%",Mortgage,PD Band 8,"8","8",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17569,"1408","0504",0.02418950,0.02787251,"2.4189%","2.7872%",Total QRRE,PD Band 8,"8","8",N,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17230,"1409","0502",0.05588361,0.08483513,"5.5884%","8.4835%",Mortgage,PD Band 9,"9","9",,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17271,"1409","0504",0.48930936,0.80200999,"48.9309%","80.2010%",Total QRRE,PD Band 9,"9","9",T,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17577,"1409","0507",0.03845873,0.04334872,"3.8458%","4.3348%",Other Retail,PD Band 9,"9","9",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17681,"1409","0507",0.00982140,0.01184441,"0.9821%","1.1844%",Other Retail,PD Band 9,"9","9",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17232,"1409","0507",0.03740438,0.03843414,"3.7404%","3.8434%",Other Retail,PD Band 9,"9","9",,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17146,"1409","0510",,,,,Residential Mortgage - CMHC Insured,PD Band 9,"9","9",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17233,"1410","0502",0.08483514,0.11911781,"8.4835%","11.9118%",Mortgage,PD Band 10,"10","10",,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17684,"1410","0502",0.20346063,0.99999999,"20.3460%","99.9999%",Mortgage,PD Band 10,"10","10",,Y,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17582,"1410","0504",0.02787252,0.04807670,"2.7872%","4.8076%",Total QRRE,PD Band 10,"10","10",T,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17113,"1410","0505",,,,,Credit Card,PD Band 10,"10","10",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17583,"1410","0507",0.04334873,0.07763163,"4.3348%","7.7631%",Other Retail,PD Band 10,"10","10",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17355,"1410","0599",0.03740439,0.04433861,"3.7404%","4.4339%",No Exposure Class,PD Band 10,"10","10",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17080,"1411","0500",,,,,Total Retail,PD Band 11,"11","11",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17276,"1411","0504",0.10054581,0.12213271,"10.0546%","12.2133%",Total QRRE,PD Band 11,"11","11",N,,"202302","202302",N,2023-03-01-11.29.00.000000,2023-04-12-15.57.00.000000
17081,"1412","0500",,,,,Total Retail,PD Band 12,"12","12",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17364,"1412","0504",0.12213273,0.14381822,"12.2133%","14.3818%",Total QRRE,PD Band 12,"12","12",N,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17014,"1413","0502",0.20321000,0.64592500,"20.3210%","64.5925%",Mortgage,PD Band 13,"13","13",,,"200010","202301",N,2014-10-02-10.56.09.000000,2023-03-01-11.29.00.000000
17482,"1413","0502",0.57352112,0.99999999,"57.3521%","99.9999%",Mortgage,PD Band 13,"13","13",,Y,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17594,"1413","0504",0.10066215,0.13369766,"10.0662%","13.3697%",Total QRRE,PD Band 13,"13","13",T,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17048,"1413","0507",0.31183100,0.64302000,"31.1831%","64.3020%",Other Retail,PD Band 13,"13","13",,,"200010","202301",N,2014-10-02-10.56.09.000000,2023-03-01-11.29.00.000000
17369,"1413","0507",0.14160396,0.19429984,"14.1604%","19.4300%",Other Retail,PD Band 13,"13","13",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17032,"1414","0503",0.56761300,0.99999900,"56.7613%","99.9999%",HELOC,PD Band 14,"14","14",,,"200010","202301",N,2014-10-02-10.56.09.000000,2023-03-01-11.29.00.000000
17372,"1414","0507",0.19429985,0.20158973,"19.4300%","20.1590%",Other Retail,PD Band 14,"14","14",,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17493,"1415","0507",0.22237110,0.37951540,"22.2371%","37.9515%",Other Retail,PD Band 15,"15","15",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17496,"1416","0504",0.27653604,0.28985405,"27.6536%","28.9854%",Total QRRE,PD Band 16,"16","16",T,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17712,"1416","0599",0.05728835,0.06770784,"5.7288%","6.7707%",No Exposure Class,PD Band 16,"16","16",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17501,"1417","0507",0.47615669,0.51091570,"47.6156%","51.0915%",Other Retail,PD Band 17,"17","17",,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17615,"1418","0507",0.51601343,0.99999999,"51.6013%","99.9999%",Other Retail,PD Band 18,"18","18",,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17290,"1418","0507",0.51444111,0.99999999,"51.4441%","99.9999%",Other Retail,PD Band 18,"18","18",,,"202302","202312",N,2023-03-01-11.29.00.000000,2024-02-03-22.55.00.000000
17724,"1420","0504",0.81913716,0.95598263,"81.9137%","95.5982%",Total QRRE,PD Band 20,"20","20",N,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17397,"1420","0504",0.80201000,0.88453578,"80.2010%","88.4536%",Total QRRE,PD Band 20,"20","20",T,,"202303","202312",N,2023-04-12-15.57.00.000000,2024-02-03-22.55.00.000000
17726,"1420","0599",0.17636697,0.19843494,"17.6366%","19.8434%",No Exposure Class,PD Band 20,"20","20",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17630,"1421","0504",0.96413495,0.99999999,"96.4134%","99.9999%",Total QRRE,PD Band 21,"21","21",N,,"202412","202512",N,2025-01-06-13.57.00.000000,2026-01-08-09.59.00.000000
17513,"1421","0504",0.86420456,0.95892666,"86.4204%","95.8926%",Total QRRE,PD Band 21,"21","21",T,,"202401","202411",N,2024-02-03-22.55.00.000000,2024-12-13-13.57.00.000000
17729,"1421","0599",0.19843495,0.23992672,"19.8434%","23.9926%",No Exposure Class,PD Band 21,"21","21",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17740,"1425","0507",0.46369595,0.99999999,"46.3695%","99.9999%",Other Retail,PD Band 25,"25","25",,,"202601","999912",Y,2026-01-08-09.59.00.000000,2026-01-08-09.59.00.000000
17152,"1426","0510",,,,,Residential Mortgage - CMHC Insured,Defaulted - 100%,"26","26",,,"200010","999912",Y,2014-10-02-10.56.09.000000,2014-10-02-10.56.09.000000
17068,"1499","0504",-2.00000000,-2.00000000,,,Total QRRE,No PD Band,,,,,"200010","202301",N,2014-10-02-10.56.09.000000,2023-03-01-11.29.00.000000
