"ORG_UNIT_HIERARCHY_ID","EFF_FROM_TMSTMP","TRNST_NUM","RGNL_OFFC_TRNST_NUM","DSTRCT_OFFC_TRNST_NUM","RGNL_OFFC_OU_ID","DSTRCT_OFFC_OU_ID","EFF_TO_TMSTMP","CRNT_F","RGNL_OFFC_CD","DSTRCT_OFFC_CD","TRNST_NM","RGNL_OFFC_DESC","DSTRCT_OFFC_DESC","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
17576849,2013-05-10-00.00.00.000000,"00620","00810","12690",17580086,17578450,9999-12-31-00.00.00.000000,Y,"7    ","57                            ",SHELBOURNE PLAZA                                  ,BRITISH COLUMBIA REGION                   ,VANCOUVER ISLAND                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576849,2007-12-11-00.00.00.000000,"00620","00810","12690",17580086,17578450,2013-05-09-23.59.59.000000,N,"7    ","57                            ",SHELBOURNE ST & CEDAR CROSS RD VICTORIA BC        ,BRITISH COLUMBIA REGION                   ,VANCOUVER ISLAND                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578294,2006-12-11-00.00.00.000000,"64626","32482","81026",17580325,17580703,9999-12-31-00.00.00.000000,Y,"5    ","31                            ","EAST YORK TOWN CENTRE, TORONTO, ONTARIO           ",TORONTO REGION                            ,TORONTO EAST                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578754,2010-04-11-00.00.00.000000,"23903",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",NEWFOUNDLAND & LABRADOR CRG                       ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576768,2011-06-11-00.00.00.000000,"41582","32482","01016",17580325,17580091,9999-12-31-00.00.00.000000,Y,"5    ","35                            ",ISLINGTON & REXDALE                               ,TORONTO REGION                            ,TORONTO WEST                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578792,2011-07-18-00.00.00.000000,"97196",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",ONTARIO CRG - STRUCTURED                          ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577228,2008-07-16-00.00.00.000000,"31369","20719","92049",17580231,17580786,9999-12-31-00.00.00.000000,Y,"6    ","44                            ","BLAIRMORE, ALBERTA                                ",PRAIRIE REGION                            ,ALBERTA SOUTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578240,2009-11-11-00.00.00.000000,"05546","68502","01966",17577462,17577647,9999-12-31-00.00.00.000000,Y,"4    ","17                            ",NAPANEE                                           ,ONTARIO REGION                            ,ONTARIO CENTRAL EAST                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576630,2004-10-08-00.00.00.000000,"80200","00810","01750",17580086,17577422,9999-12-31-00.00.00.000000,Y,"7    ","55                            ","MAILLARDVILLE, B.C.                               ",BRITISH COLUMBIA REGION                   ,S.E. B.C./CENTRAL EAST VANCOUVER          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576690,2008-07-16-00.00.00.000000,"91272","32482","51896",17580325,17577655,9999-12-31-00.00.00.000000,Y,"5    ","34                            ","EGLINTON & BATHURST, TORONTO, ONT.                ",TORONTO REGION                            ,TORONTO CENTRE                            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578254,2006-10-13-00.00.00.000000,"45526","68502","01966",17577462,17577647,9999-12-31-00.00.00.000000,Y,"4    ","17                            ","PORTAGE PLACE SHOPPING CTR, PETERBOROUGH          ",ONTARIO REGION                            ,ONTARIO CENTRAL EAST                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575692,2004-10-08-00.00.00.000000,"30098","20719","90548",17580231,17580766,9999-12-31-00.00.00.000000,Y,"6    ","42                            ","VICTORIA & WINNIPEG, REGINA, SASK.                ",PRAIRIE REGION                            ,SASKATCHEWAN SOUTH                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575517,2010-03-12-00.00.00.000000,"90464","12153","20644",17577393,17580230,9999-12-31-00.00.00.000000,Y,"2    ","05                            ",MAIN ST.                                          ,ATLANTIC REGION                           ,WEST NEW BRUNSWICK                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575609,2011-05-11-00.00.00.000000,"30601",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ","ALMA, QUEBEC                                      ",NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576425,2009-09-11-00.00.00.000000,"80002","32482","51896",17580325,17577655,9999-12-31-00.00.00.000000,Y,"5    ","34                            ",SCOTIA PLAZA                                      ,TORONTO REGION                            ,TORONTO CENTRE                            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575412,2010-03-12-00.00.00.000000,"11643","12153","92353",17577393,17577664,9999-12-31-00.00.00.000000,Y,"2    ","03                            ",DARTMOUTH PROFESSIONAL CTRE.                      ,ATLANTIC REGION                           ,SOUTHWEST NOVA SCOTIA                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578260,2011-09-13-00.00.00.000000,"94466","32482","21246",17580325,17580237,9999-12-31-00.00.00.000000,Y,"5    ","33                            ","YONGE ST & YONGE BLVD, TORONTO, ON                ",TORONTO REGION                            ,TORONTO NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577212,2015-12-10-00.00.00.000000,"26682","32482","44248",17580325,17578456,9999-12-31-00.00.00.000000,Y,"5    ","37                            ","SPEERS & DORVAL, OAKVILLE, ONTARIO                ",TORONTO REGION                            ,GTA MISSISSAUGA                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577212,2010-12-12-00.00.00.000000,"26682","32482","44248",17580325,17578456,2015-12-09-23.59.59.000000,N,"5    ","37                            ","SPEERS & DORVAL, OAKVILLE, ONTARIO                ",TORONTO REGION                            ,GTA MISSISSAUGA OAKVILLE                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578868,2006-02-09-00.00.00.000000,"82990","00810","92130",17580086,17577663,9999-12-31-00.00.00.000000,Y,"7    ","54                            ","TSAWWASSEN,  BRITISH COLUMBIA                     ",BRITISH COLUMBIA REGION                   ,NORTH COAST & FRASER VALLEY               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576928,2011-06-11-00.00.00.000000,"80903","12153","92353",17577393,17577664,9999-12-31-00.00.00.000000,Y,"2    ","03                            ",SACKVILLE                                         ,ATLANTIC REGION                           ,SOUTHWEST NOVA SCOTIA                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578584,2008-01-13-00.00.00.000000,"83063",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",ATLANTIC COMMERCIAL                               ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575790,2006-10-13-00.00.00.000000,"08532","68502","51086",17577462,17580474,9999-12-31-00.00.00.000000,Y,"4    ","27                            ","463 ST.CLAIR ST., CHATHAM, ONTARIO                ",ONTARIO REGION                            ,SOUTHWEST ONTARIO                         ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577446,2003-11-07-00.00.00.000000,"81661","00661","80861",17580083,17580700,9999-12-31-00.00.00.000000,Y,"3    ","08                            ","2020 UNIVERSITE-U.S. $ ACCTS.                     ",QUEBEC & EASTERN ONTARIO                  ,MONTREAL & EAST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577722,2011-03-11-00.00.00.000000,"01677",,,-1,-1,9999-12-31-00.00.00.000000,Y,"1    ","06                            ",MANITOBA & NORTH WEST ONTARIO CAU                 ,SHARED SERVICES                           ,SHARED SERVICES                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576911,2010-12-12-00.00.00.000000,"20529","20719","74278",17580231,17575674,9999-12-31-00.00.00.000000,Y,"6    ","39                            ",MAYLAND HEIGHTS SHOPPING PLAZA                    ,PRAIRIE REGION                            ,CALGARY NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580039,2011-01-16-00.00.00.000000,"18606",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",ADVISORY GROUP                                    ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576451,2006-10-13-00.00.00.000000,"21832","68502","01966",17577462,17577647,9999-12-31-00.00.00.000000,Y,"4    ","17                            ","WELLINGTON, ONT.                                  ",ONTARIO REGION                            ,ONTARIO CENTRAL EAST                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576834,2010-03-12-00.00.00.000000,"50229","20719","02709",17580231,17578447,9999-12-31-00.00.00.000000,Y,"6    ","48                            ","97TH ST & 132ND AVE, EDMONTON, ALTA.              ",PRAIRIE REGION                            ,EDMONTON                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575546,2010-03-12-00.00.00.000000,"20933","12153","51383",17577393,17580478,9999-12-31-00.00.00.000000,Y,"2    ","01                            ",GAMBO                                             ,ATLANTIC REGION                           ,NEWFOUNDLAND AND LABRADOR                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577163,2010-03-12-00.00.00.000000,"70664","12153","20644",17577393,17580230,9999-12-31-00.00.00.000000,Y,"2    ","05                            ",WESTMORLAND & MCALLISTER                          ,ATLANTIC REGION                           ,WEST NEW BRUNSWICK                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575875,2008-01-13-00.00.00.000000,"17186",,,-1,-1,9999-12-31-00.00.00.000000,Y,"0    ","51                            ",OTTAWA RURAL COMMERCIAL                           ,NOT APPLICABLE                            ,COMMERCIAL BANKING                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577306,2010-08-16-00.00.00.000000,"91439","20719","92049",17580231,17580786,9999-12-31-00.00.00.000000,Y,"6    ","44                            ","OKOTOKS, ALBERTA                                  ",PRAIRIE REGION                            ,ALBERTA SOUTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576662,2011-08-12-00.00.00.000000,"20289","20719","62059",17580231,17580566,9999-12-31-00.00.00.000000,Y,"6    ","50                            ","GRANDE PRAIRIE, ALTA                              ",PRAIRIE REGION                            ,NORTHERN ALBERTA                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576542,2010-03-12-00.00.00.000000,"60244","12153","20644",17577393,17580230,9999-12-31-00.00.00.000000,Y,"2    ","05                            ",MCADAM                                            ,ATLANTIC REGION                           ,WEST NEW BRUNSWICK                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575510,2003-11-07-00.00.00.000000,"41681","00661","40881",17580083,17580390,9999-12-31-00.00.00.000000,Y,"3    ","16                            ",TOUR SCOTIA PLAN OF BRANCHES                      ,QUEBEC & EASTERN ONTARIO                  ,QUEBEC & E. ONT DIRECT REPORTING UNITS    ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576557,2008-06-11-00.00.00.000000,"40402","68502","31096",17577462,17580307,9999-12-31-00.00.00.000000,Y,"4    ","21                            ","KING & SHERMAN, HAMILTON, ONT.                    ",ONTARIO REGION                            ,HAMILTON & NIAGARA                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576833,2015-06-10-00.00.00.000000,"50179","20719","42689",17580231,17578454,9999-12-31-00.00.00.000000,Y,"6    ","45                            ","5TH AVE. & 2ND ST. S.W., CALGARY, ALTA.           ",PRAIRIE REGION                            ,CALGARY SOUTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576833,2003-11-07-00.00.00.000000,"50179","20719","42689",17580231,17578454,2015-06-09-23.59.59.000000,N,"6    ","45                            ","5TH AVE. & 2ND ST. S.W., CALGARY, ALTA.           ",PRAIRIE REGION                            ,CALGARY                                   ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576465,2011-05-11-00.00.00.000000,"40113","12153","31393",17577393,17580310,9999-12-31-00.00.00.000000,Y,"2    ","02                            ",ANTIGONISH                                        ,ATLANTIC REGION                           ,NORTHEAST NOVA SCOTIA                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576832,2010-12-12-00.00.00.000000,"80390","00810","92700",17580086,17578466,9999-12-31-00.00.00.000000,Y,"7    ","58                            ",OAKRIDGE CENTRE                                   ,BRITISH COLUMBIA REGION                   ,VANCOUVER/CENTRAL B.C. & YUKON            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576740,2010-12-12-00.00.00.000000,"60350","00810","92700",17580086,17578466,9999-12-31-00.00.00.000000,Y,"7    ","58                            ",BROADWAY & MACDONALD                              ,BRITISH COLUMBIA REGION                   ,VANCOUVER/CENTRAL B.C. & YUKON            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576648,2006-10-13-00.00.00.000000,"40162","68502","01966",17577462,17577647,9999-12-31-00.00.00.000000,Y,"4    ","17                            ","BELLEVILLE, C. B. C.                              ",ONTARIO REGION                            ,ONTARIO CENTRAL EAST                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577323,2010-02-10-00.00.00.000000,"81760","00810","92130",17580086,17577663,9999-12-31-00.00.00.000000,Y,"7    ","54                            ","NORTH LANGLEY CENTRE, LANGLEY, B.C.               ",BRITISH COLUMBIA REGION                   ,NORTH COAST & FRASER VALLEY               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575513,2006-12-11-00.00.00.000000,"61622","32482","64238",17580325,17578460,2015-12-09-23.59.59.000000,N,"5    ","36                            ","SHEPPARD & RIVALDA, TORONTO, ONT.                 ",TORONTO REGION                            ,GTA WEST                                  ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576893,2010-03-12-00.00.00.000000,"00893","12153","51383",17577393,17580478,9999-12-31-00.00.00.000000,Y,"2    ","01                            ",GRAND FALLS                                       ,ATLANTIC REGION                           ,NEWFOUNDLAND AND LABRADOR                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575513,2015-12-10-00.00.00.000000,"61622","32482","64238",17580325,17578460,9999-12-31-00.00.00.000000,Y,"5    ","36                            ","SHEPPARD & RIVALDA, TORONTO, ONT.                 ",TORONTO REGION                            ,GTA BRAMPTON                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575615,2011-05-11-00.00.00.000000,"61051",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ","LES GALERIES DE GRANBY, GRANBY,QUE.               ",NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17578007,2011-09-13-00.00.00.000000,"22400","00810","92700",17580086,17578466,9999-12-31-00.00.00.000000,Y,"7    ","58                            ","POINT GREY, VANCOUVER. BRITISH COLUMBIA           ",BRITISH COLUMBIA REGION                   ,VANCOUVER/CENTRAL B.C. & YUKON            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580491,2003-11-07-00.00.00.000000,"52472","00661","11106",17580083,17580156,9999-12-31-00.00.00.000000,Y,"3    ","11                            ",EASTER ONT. REG.OFF. BUDGET                       ,QUEBEC & EASTERN ONTARIO                  ,OTTAWA & WEST QUEBEC                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575431,2011-05-11-00.00.00.000000,"42291","00661","80861",17580083,17580700,9999-12-31-00.00.00.000000,Y,"3    ","08                            ","OUTREMONT, QUEBEC                                 ",QUEBEC & EASTERN ONTARIO                  ,MONTREAL & EAST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576877,2006-12-11-00.00.00.000000,"02022","32482","21246",17580325,17580237,9999-12-31-00.00.00.000000,Y,"5    ","33                            ",DON MILLS & EGLINTON (FLEMINGDON PARK)            ,TORONTO REGION                            ,TORONTO NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576417,2008-03-11-00.00.00.000000,"60772","68502","61986",17577462,17577657,9999-12-31-00.00.00.000000,Y,"4    ","18                            ","PARRY SOUND, ONT.                                 ",ONTARIO REGION                            ,BARRIE & MUSKOKA                          ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576533,2009-08-13-00.00.00.000000,"90266","00661","11106",17580083,17580156,9999-12-31-00.00.00.000000,Y,"3    ","11                            ","OTTAWA EAST, OTTAWA, ONT.                         ",QUEBEC & EASTERN ONTARIO                  ,OTTAWA & WEST QUEBEC                      ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575245,2003-11-07-00.00.00.000000,"35246","68502","31096",17577462,17580307,9999-12-31-00.00.00.000000,Y,"4    ","21                            ","NT CENTRE MALL, HAMILTON                          ",ONTARIO REGION                            ,HAMILTON & NIAGARA                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575273,2003-11-07-00.00.00.000000,"61713","12153","51383",17577393,17580478,9999-12-31-00.00.00.000000,Y,"2    ","01                            ",UPPER ISLAND COVE (SUB TO HARBOUR GRACE)          ,ATLANTIC REGION                           ,NEWFOUNDLAND AND LABRADOR                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580241,2008-02-15-00.00.00.000000,"21436",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ",PRIVATE BANKING OTTAWA                            ,NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579308,2011-05-11-00.00.00.000000,"52761","00661","60871",17580083,17580547,9999-12-31-00.00.00.000000,Y,"3    ","10                            ",CHOMEDEY & DU SOUVENIR                            ,QUEBEC & EASTERN ONTARIO                  ,MONTREAL & WEST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576790,2006-12-11-00.00.00.000000,"21402","32482","81026",17580325,17580703,9999-12-31-00.00.00.000000,Y,"5    ","31                            ","KINGSTON RD & MIDLAND, SCARBOROUGH, ON            ",TORONTO REGION                            ,TORONTO EAST                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576562,2010-03-12-00.00.00.000000,"50583","12153","51383",17577393,17580478,9999-12-31-00.00.00.000000,Y,"2    ","01                            ",CHANNEL-PORT AUX BASQUES                          ,ATLANTIC REGION                           ,NEWFOUNDLAND AND LABRADOR                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575550,2006-12-11-00.00.00.000000,"62992","32482","81026",17580325,17580703,9999-12-31-00.00.00.000000,Y,"5    ","31                            ","15 GERVAIS DR. AT WYNFORD,DON MILLS,ONT.          ",TORONTO REGION                            ,TORONTO EAST                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576861,2010-03-12-00.00.00.000000,"10843","12153","51383",17577393,17580478,9999-12-31-00.00.00.000000,Y,"2    ","01                            ",TOPSAIL ROAD                                      ,ATLANTIC REGION                           ,NEWFOUNDLAND AND LABRADOR                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575607,2011-05-11-00.00.00.000000,"80531",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ","SEPT ILES, QUEBEC                                 ",NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575611,2011-05-11-00.00.00.000000,"50591",,"41061",-1,17575670,9999-12-31-00.00.00.000000,Y,"0    ","64                            ","STE. THERESE, QUE.                                ",NOT APPLICABLE                            ,"PRIVATE BANKING UNITS, DFCS & OTHERS      ",2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576631,2008-10-11-00.00.00.000000,"50252","68502","51086",17577462,17580474,9999-12-31-00.00.00.000000,Y,"4    ","27                            ","CHATHAM, ONT.                                     ",ONTARIO REGION                            ,SOUTHWEST ONTARIO                         ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575343,2006-12-11-00.00.00.000000,"84566","32482","21246",17580325,17580237,9999-12-31-00.00.00.000000,Y,"5    ","33                            ",NT 45 ST CLAIR W                                  ,TORONTO REGION                            ,TORONTO NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580693,2003-11-07-00.00.00.000000,"80507","20719","32359",17580231,17577716,9999-12-31-00.00.00.000000,Y,"6    ","52                            ",MANITOBA P.O.-ADMINISTERED                        ,PRAIRIE REGION                            ,PRAIRIE DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576881,2011-08-12-00.00.00.000000,"20461","00661","80861",17580083,17580700,9999-12-31-00.00.00.000000,Y,"3    ","08                            ","BOUCHERVILLE, QUEBEC.                             ",QUEBEC & EASTERN ONTARIO                  ,MONTREAL & EAST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579457,2011-12-12-00.00.00.000000,"82651","00661","80861",17580083,17580700,9999-12-31-00.00.00.000000,Y,"3    ","08                            ",MASCOUCHE                                         ,QUEBEC & EASTERN ONTARIO                  ,MONTREAL & EAST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575501,2008-01-13-00.00.00.000000,"52589","20719","22699",17580231,17578451,9999-12-31-00.00.00.000000,Y,"6    ","46                            ","DUGGAN VILLAGE MALL, CAMROSE, ALBERTA             ",PRAIRIE REGION                            ,CENTRAL ALBERTA                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579457,2011-11-10-00.00.00.000000,"82651","00661","60871",17580083,17580547,2011-12-11-23.59.59.000000,N,"3    ","10                            ",MASCOUCHE                                         ,QUEBEC & EASTERN ONTARIO                  ,MONTREAL & WEST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
73381015,2014-01-13-00.00.00.000000,"83360","00810","21980",17580086,17577457,9999-12-31-00.00.00.000000,Y,"7    ","59                            ",VICTORIA CENTRALIZED PROCESSING CENTRE            ,BRITISH COLUMBIA REGION                   ,B.C. DIRECT REPORTING UNITS               ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576453,2006-09-10-00.00.00.000000,"01172","32482","51896",17580325,17577655,9999-12-31-00.00.00.000000,Y,"5    ","34                            ","COLLEGE & BATHURST, TORONTO, ONT.                 ",TORONTO REGION                            ,TORONTO CENTRE                            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579949,2011-09-13-00.00.00.000000,"72579","20719","74278",17580231,17575674,9999-12-31-00.00.00.000000,Y,"6    ","39                            ",ASPEN WOODS                                       ,PRAIRIE REGION                            ,CALGARY NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577189,2011-09-13-00.00.00.000000,"71613","12153","92353",17577393,17577664,9999-12-31-00.00.00.000000,Y,"2    ","03                            ",BRIDGEWATER MALL                                  ,ATLANTIC REGION                           ,SOUTHWEST NOVA SCOTIA                     ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575073,2003-11-07-00.00.00.000000,"31989","20719","32359",17580231,17577716,9999-12-31-00.00.00.000000,Y,"6    ","52                            ",ALBERTA NORTH CENTRAL RETAIL COLL. UNIT           ,PRAIRIE REGION                            ,PRAIRIE DIRECT REPORTING UNITS            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576817,2009-02-17-00.00.00.000000,"81562","32482","81026",17580325,17580703,9999-12-31-00.00.00.000000,Y,"5    ","31                            ","QUEEN & WINEVA, TORONTO, ONT.                     ",TORONTO REGION                            ,TORONTO EAST                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577325,2008-01-13-00.00.00.000000,"81919","20719","22699",17580231,17578451,9999-12-31-00.00.00.000000,Y,"6    ","46                            ",NISKU NORTH(SUB TO NISKU SOUTH)                   ,PRAIRIE REGION                            ,CENTRAL ALBERTA                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576678,2010-10-10-00.00.00.000000,"91132","32482","51896",17580325,17577655,9999-12-31-00.00.00.000000,Y,"5    ","34                            ",BLOOR & YONGE                                     ,TORONTO REGION                            ,TORONTO CENTRE                            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577506,2006-11-10-00.00.00.000000,"41186","00661","62661",17580083,17578458,9999-12-31-00.00.00.000000,Y,"3    ","13                            ","ROCKLAND, ONTARIO                                 ",QUEBEC & EASTERN ONTARIO                  ,ST. LAWRENCE                              ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580704,2003-11-07-00.00.00.000000,"81133","12153","12393",17577393,17577650,9999-12-31-00.00.00.000000,Y,"2    ","07                            ",NEWFOUNDLAND ADJUSTMENTS                          ,ATLANTIC REGION                           ,ATLANTIC DIRECT REPORTING UNITS           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17575644,2011-03-11-00.00.00.000000,"50617","20719","90548",17580231,17580766,9999-12-31-00.00.00.000000,Y,"6    ","42                            ","PORTAGE LA PRAIRIE MALL, MANITOBA                 ",PRAIRIE REGION                            ,SASKATCHEWAN SOUTH                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17576748,2006-12-11-00.00.00.000000,"81232","32482","21246",17580325,17580237,9999-12-31-00.00.00.000000,Y,"5    ","33                            ","LAWRENCE & DON MILLS, DON MILLS, ONT.             ",TORONTO REGION                            ,TORONTO NORTH                             ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17579537,2010-03-12-00.00.00.000000,"71324","12153","81034",17577393,17578464,9999-12-31-00.00.00.000000,Y,"2    ","04                            ",RIVERVIEW                                         ,ATLANTIC REGION                           ,EAST NEW BRUNSWICK/P.E.I.                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17580559,2003-11-07-00.00.00.000000,"61531","00661","60871",17580083,17580547,9999-12-31-00.00.00.000000,Y,"3    ","10                            ","SHERBROOKE & GREEN,WESTMOUNT, QUEBEC-U.S.$        ",QUEBEC & EASTERN ONTARIO                  ,MONTREAL & WEST                           ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577515,2006-12-11-00.00.00.000000,"65862","32482","11916",17580325,17577648,9999-12-31-00.00.00.000000,Y,"5    ","32                            ","BATHURST & CENTRE, VAUGHAN, ONT.                  ",TORONTO REGION                            ,GTA NORTH                                 ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
-2,1900-01-01-00.00.00.000000,N/A  ,,,-2,-2,9999-12-31-00.00.00.000000,Y,,Not Applicable                ,Not Applicable                                    ,Not Applicable                            ,Not Applicable                            ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577143,2014-01-13-00.00.00.000000,"14902","68502","31096",17577462,17580307,9999-12-31-00.00.00.000000,Y,"4    ","21                            ",FORT ERIE                                         ,ONTARIO REGION                            ,HAMILTON & NIAGARA                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
17577143,2006-10-13-00.00.00.000000,"14902","68502","31096",17577462,17580307,2014-01-12-23.59.59.000000,N,"4    ","21                            ","FORT ERIE, ONTARIO                                ",ONTARIO REGION                            ,HAMILTON & NIAGARA                        ,2016-01-15-14.22.32.000000,2016-01-15-14.22.32.000000
