"SRC_SYS_CD","BCAR_SCHED_NUM","ASST_CL_NUM","BASEL_PRD_TP_CD","PRD_CD","SUB_PRD_CD","RNTL_PRPTY_F","CLP_FLAG","TRANSACTOR_FLAG_QRR","TOT_EXPSR_ABOVE_LMT_F","BCAR_SCHED_NUM_50","BCAR_SCHED_NM","BCAR_SCHED_SORT","CRNT_F","EFF_FROM_YR_MTH","EFF_TO_YR_MTH","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
KS,"33",3,CARD,VGD,SP,N,,N,,"50.170",Regulatory Retail - Revolvers,120,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,CC,N,,N,,"50.170",Regulatory Retail - Revolvers,120,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,SV,N,,N,,"50.170",Regulatory Retail - Revolvers,120,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CL,SCL,INE,N,,N,,"50.170",Regulatory Retail - Revolvers,120,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VFF,TS,N,,N,,"50.170",Regulatory Retail - Revolvers,120,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CL,VIC,RG,N,,N,,"50.170",Regulatory Retail - Revolvers,120,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,AXS,SC,N,,N,,"50.170",Regulatory Retail - Revolvers,120,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,SLR,SSL,LI,N,,N,,"50.170",Regulatory Retail - Revolvers,120,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,SLR,SSL,LN,N,,N,,"50.170",Regulatory Retail - Revolvers,120,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,NH,N,,N,,"50.170",Regulatory Retail - Revolvers,120,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
SPL,"33",3,,,,,,,Y,"50.210",Non-regulatory Retail,200,Y,"202302","999912",2023-03-01-00.00.01.000000,2023-03-01-00.00.01.000000
KS,"33",3,CARD,VCL,DM,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,SL,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CL,SCL,IL,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,AXP,PC,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VGD,ST,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VGD,PB,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,SC,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VGD,RG,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VGD,SP,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,CC,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,SV,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CL,SCL,INE,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VFF,TS,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CL,VIC,RG,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,AXS,SC,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,SLR,SSL,LI,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,SLR,SSL,LN,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,NH,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VGD,BA,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VFA,A3,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,ST,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,ZZ,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VGD,NF,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VFA,A1,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,SS,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,AXG,GC,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,SLR,SSL,SP,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,NF,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CL,SCL,IM,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CL,SCL,RL,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VLR,RG,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VCL,RG,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VFF,TR,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VLR,NF,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,AXS,SS,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,AXG,GS,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VFF,F1,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"33",3,CARD,VLR,RC,N,Y,N,,"50.170",Regulatory Retail - Revolvers,120,N,"202309","202311",2023-11-24-00.00.01.000000,2024-01-05-14.36.55.071769
KS,"34",-1,CARD,BLV,HHB,,,,,"50.190",SBEs treated as Regulatory Retail,0,Y,"202302","999912",2024-11-20-15.27.48.000000,2024-11-20-15.27.48.000000
