"GENL_LEDGER_ACCT_NUM","TRNST_NUM","EFF_FROM_YR_MTH","EFF_TO_YR_MTH","GENL_LEDGER_DESC","RCON_RLP_CD","CRNT_F","INSRT_PROCESS_TMSTMP","UPDT_PROCESS_TMSTMP"
"1560964   ","41160","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","70862","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","50070","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","70490","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","95182","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","70854","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","71191","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","04796","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","80309","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","90092","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","78196","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","30171","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","70292","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","01180","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","18226","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1689266   ","52837","201407","999912",R MTG-INS-CON-R,MOR       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1689266   ","83766","201407","999912",R MTG-INS-CON-R,MOR       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1904760   ","70144","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","30338","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","92072","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","20198","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","81349","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","40501","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1558064   ","60517","201408","999912",SPL-DIR-VAR-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1558064   ","91330","201504","999912",SPL-DIR-VAR-RES,SPL       ,Y,2015-05-08-17.46.19.000000,2015-05-08-17.46.19.000000
"1558064   ","34702","201408","999912",SPL-DIR-VAR-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1559362   ","10090","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","51003","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","40006","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1557963   ","80770","201408","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1557963   ","90852","201409","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.57.08.000000,2014-11-08-01.57.08.000000
"1560964   ","71092","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","18762","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","03012","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","58198","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","73411","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","50476","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","00612","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","11429","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","91330","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","41210","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","32243","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","00620","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","02741","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","60210","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","90993","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","00406","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","24042","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","81679","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","40527","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","65656","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1698265   ","35816","201407","999912",N/A-RES MTG-UNINS-R,MOR       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1558366   ","02519","201407","999912",IMP-SPL-INDIR-VAR-RES,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1558064   ","72322","201410","999912",SPL-DIR-VAR-RES,SPL       ,Y,2014-11-10-18.44.18.000000,2014-11-10-18.44.18.000000
"1904760   ","51672","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1560964   ","67686","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1558064   ","90001","201412","999912",SPL-DIR-VAR-RES,SPL       ,Y,2015-01-15-16.35.53.000000,2015-01-15-16.35.53.000000
"1558064   ","80770","201412","999912",SPL-DIR-VAR-RES,SPL       ,Y,2015-01-15-16.35.53.000000,2015-01-15-16.35.53.000000
"1904264   ","74526","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","42762","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","03129","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","04986","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","55046","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","18242","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","30502","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","44362","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","45492","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","80358","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","32193","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","70920","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","11072","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","50336","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","47092","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","92569","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","30510","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","18366","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1559362   ","10033","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","71530","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","95646","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","20792","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","25932","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","21550","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","20214","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1558064   ","46672","201408","999912",SPL-DIR-VAR-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1558064   ","20628","201505","999912",SPL-DIR-VAR-RES,SPL       ,Y,2015-06-19-11.16.10.000000,2015-06-19-11.16.10.000000
"1904760   ","31591","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1558064   ","02931","201408","999912",SPL-DIR-VAR-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1558064   ","25346","201411","999912",SPL-DIR-VAR-RES,SPL       ,Y,2014-12-12-14.38.59.000000,2014-12-12-14.38.59.000000
"1558064   ","58198","201412","999912",SPL-DIR-VAR-RES,SPL       ,Y,2015-01-15-16.35.53.000000,2015-01-15-16.35.53.000000
"1558064   ","87122","201505","999912",SPL-DIR-VAR-RES,SPL       ,Y,2015-06-19-11.16.10.000000,2015-06-19-11.16.10.000000
"1558064   ","21063","201506","999912",SPL-DIR-VAR-RES,SPL       ,Y,2015-08-01-22.32.11.000000,2015-08-01-22.32.11.000000
"1615769   ","72751","201409","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2014-11-08-01.57.08.000000,2014-11-08-01.57.08.000000
"1615769   ","72090","201410","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2014-11-10-18.44.18.000000,2014-11-10-18.44.18.000000
"1615769   ","70664","201410","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2014-11-10-18.44.18.000000,2014-11-10-18.44.18.000000
"1558463   ","30130","201408","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1558463   ","14092","201410","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-10-18.44.18.000000,2014-11-10-18.44.18.000000
"1558463   ","50039","201411","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-12-12-14.38.59.000000,2014-12-12-14.38.59.000000
"1558463   ","60400","201407","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","03269","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","12419","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","68452","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","51110","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","90324","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1904264   ","80952","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","31120","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","60236","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","20198","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","10157","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","01362","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","81083","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1615769   ","61382","201503","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2015-04-16-15.28.10.000000,2015-04-16-15.28.10.000000
"1615769   ","63982","201503","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2015-04-16-15.28.10.000000,2015-04-16-15.28.10.000000
"1615769   ","00612","201411","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2014-12-12-14.38.59.000000,2014-12-12-14.38.59.000000
"1615769   ","00372","201505","999912",UNAPPLIED FUNDS-SPL,SPL       ,Y,2015-06-19-11.16.10.000000,2015-06-19-11.16.10.000000
"1558463   ","20461","201409","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.57.08.000000,2014-11-08-01.57.08.000000
"1558463   ","30882","201407","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1558463   ","50641","201408","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1558463   ","02303","201411","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-12-12-14.38.59.000000,2014-12-12-14.38.59.000000
"1558463   ","14142","201408","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1558463   ","64782","201408","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1558463   ","62851","201408","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1558463   ","07286","201412","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2015-01-15-16.35.53.000000,2015-01-15-16.35.53.000000
"1558463   ","10843","201412","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2015-01-15-16.35.53.000000,2015-01-15-16.35.53.000000
"1558463   ","40550","201408","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1557963   ","00190","201409","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.57.08.000000,2014-11-08-01.57.08.000000
"1557963   ","80804","201408","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1557963   ","90662","201412","999912",SPL-DIR-FXD-RES,SPL       ,Y,2015-01-15-16.35.53.000000,2015-01-15-16.35.53.000000
"1557963   ","70342","201409","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.57.08.000000,2014-11-08-01.57.08.000000
"1557963   ","42952","201504","999912",SPL-DIR-FXD-RES,SPL       ,Y,2015-05-08-17.46.19.000000,2015-05-08-17.46.19.000000
"1557963   ","21113","201408","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1560964   ","81422","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","60913","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1560964   ","52233","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1904264   ","04796","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","73452","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","54882","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","00018","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","32292","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","00166","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","60962","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","95216","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","50583","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904264   ","72272","200001","999912",ACCRD INT-SPL-RLP,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","60392","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","21063","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","01362","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","20040","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","71480","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","13219","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","80390","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","60962","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","30783","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","74112","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","02931","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1904760   ","03012","200001","999912",ACCRD INT-SPL,SPL       ,Y,2015-07-13-14.16.35.000000,2015-07-13-14.16.35.000000
"1559362   ","62851","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","20503","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","91330","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","00240","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","11049","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","10363","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","70029","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","60103","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","14746","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","68726","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","93682","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","21782","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1559362   ","35782","201407","999912",SPL-DAILY INTEREST,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
"1558463   ","08946","201503","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2015-04-16-15.28.10.000000,2015-04-16-15.28.10.000000
"1558463   ","76372","201409","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.57.08.000000,2014-11-08-01.57.08.000000
"1558463   ","15156","201411","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-12-12-14.38.59.000000,2014-12-12-14.38.59.000000
"1558463   ","84103","201410","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-10-18.44.18.000000,2014-11-10-18.44.18.000000
"1558463   ","55376","201410","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-10-18.44.18.000000,2014-11-10-18.44.18.000000
"1558463   ","72579","201502","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2015-03-22-12.11.03.000000,2015-03-22-12.11.03.000000
"1558463   ","50187","201501","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2015-02-10-12.23.18.000000,2015-02-10-12.23.18.000000
"1558463   ","92619","201411","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-12-12-14.38.59.000000,2014-12-12-14.38.59.000000
"1558463   ","78246","201409","999912",IMP-SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.57.08.000000,2014-11-08-01.57.08.000000
"1557963   ","50047","201409","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.57.08.000000,2014-11-08-01.57.08.000000
"1557963   ","30379","201408","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1557963   ","40139","201408","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1557963   ","44016","201410","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-10-18.44.18.000000,2014-11-10-18.44.18.000000
"1557963   ","40840","201410","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-10-18.44.18.000000,2014-11-10-18.44.18.000000
"1557963   ","08136","201411","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-12-12-14.38.59.000000,2014-12-12-14.38.59.000000
"1557963   ","20180","201409","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.57.08.000000,2014-11-08-01.57.08.000000
"1557963   ","00786","201504","999912",SPL-DIR-FXD-RES,SPL       ,Y,2015-05-08-17.46.19.000000,2015-05-08-17.46.19.000000
"1557963   ","62422","201409","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.57.08.000000,2014-11-08-01.57.08.000000
"1557963   ","10389","201411","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-12-12-14.38.59.000000,2014-12-12-14.38.59.000000
"1557963   ","30031","201411","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-12-12-14.38.59.000000,2014-12-12-14.38.59.000000
"1557963   ","21402","201408","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1557963   ","30270","201408","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1557963   ","10462","201408","999912",SPL-DIR-FXD-RES,SPL       ,Y,2014-11-08-01.17.26.000000,2014-11-08-01.17.26.000000
"1560964   ","91892","201407","999912",NON-ACCRUAL-SPL,SPL       ,Y,2014-11-04-19.22.32.000000,2014-11-04-19.22.32.000000
